Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0819699961303711,-0.0464753726622393,0.526722271495911,0,0,0,8.97974481667473,0.862297666639592,-0.00170110773340804,0.0134260863948258,0.853404080505364,-0.0335323790979435,0.021909948868005,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/base_link.STL,,1-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,-0.0309493055609114,-0.0012728567226139,-0.00524336672353307,0,0,0,0.656374618338142,0.000538922068295209,-6.49558484347273E-05,0.000104084843141859,0.00162201405585815,6.13990176963193E-06,0.00151559483136641,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link1.STL,,2-1,link1,axis1,joint1,revolute,0,0,0.1625,0,0,0,base_link,0,0,-1,60,3.14,-3.105,3.105,,,,,,,,
Link2,0.194682247033962,-1.86346038127949E-07,0.0708742731440949,0,0,0,5.26262523683375,0.00404170032131906,-5.65174393111021E-07,0.00121807022294723,0.109727764384232,-2.72124756899763E-09,0.110681578185881,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link2.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link2.STL,,3-1,link2,axis2,joint2,revolute,-0.086,0,0,1.5708,-1.5708,0,Link1,0,0,-1,60,3.14,-3.105,2.355,,,,,,,,
Link3,0.179310475039839,1.86928912626616E-09,0.0308638630867258,0,0,0,1.3509329667983,0.000796925531981305,-2.89740446981148E-08,-0.000607432295339128,0.0219803140031169,1.84171394643915E-08,0.022157190260175,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link3.STL,,4-1,link3,axis3,joint3,revolute,0.41,0,0,3.1416,-0.0087266,0,Link2,-0.0087265,0,0.99996,30,3.14,-2.93,2.756,,,,,,,,
Link4,1.18737948139047E-06,-0.00995387687025817,0.0129236518197595,0,0,0,0.733001235394853,0.000641256799113762,7.16323347889126E-09,-6.76890724051393E-09,0.000512473473605366,-0.000109077537111131,0.000460316607732565,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link4.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link4.STL,,5-1,link4,axis4,joint4,revolute,0.38049,0,-0.054981,-0.0087266,0,1.5708,Link3,0,0,1,10,3.14,-3.105,3.105,,,,,,,,
Link5,1.10373835336686E-06,0.00366306859871773,-0.0136222948606266,0,0,0,0.911747774463918,0.000797250089831515,-3.0783066224908E-08,-1.86945083800088E-09,0.000572176795709541,-0.000145598908387624,0.000625883738000052,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link5.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link5.STL,,6-1,link5,axis5,joint5,revolute,0,-0.11,-0.0006,1.5708,0,0,Link4,0,0,-1,10,3.14,-3.105,3.105,,,,,,,,
Link6,0.000922882083248047,-9.40199566012989E-05,-0.0127047090822767,0,0,0,0.065035417997418,2.11425102567822E-05,-2.28752901090794E-08,-2.56006744332993E-08,1.81097258369991E-05,-1.0175060606431E-08,3.19000225583591E-05,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link6.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://ECO63-B-URDF/meshes/Link6.STL,,普通末端-1,link6,axis6,joint6,revolute,-0.00010641,0.0797,-0.00010731,-1.5708,0,0,Link5,0,0,-1,10,3.14,-6.28,6.28,,,,,,,,
