Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.00049840293879996,-5.19350047653785E-05,0.0600202841321701,0,0,0,0.838885281114303,0.00172321229549441,3.09076898315635E-06,-3.7922126488402E-05,0.00170514762495823,1.38793642017112E-06,0.000901589030906685,0,0,0,0,0,0,package://RM65-6F/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/base_link.STL,,RM65-B(2)^RM65-B-2/____1-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link_1,-2.05546069214312E-07,0.0211077047188954,-0.0251861970792274,0,0,0,0.593542243994357,0.00126611498055767,-5.09885204907085E-09,-6.36116302372232E-09,0.00118165919048932,-0.000211204511668188,0.000561320297380402,0,0,0,0,0,0,package://RM65-6F/meshes/Link_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_1.STL,,RM65-B(2)^RM65-B-2/____2-1,Link1,axis1,joint_1,revolute,0,0,0.2405,0,0,0,base_link,0,0,-1,60,3.14,-3.105,3.105,,,,,,,,
Link_2,0.152256777078729,5.03020745195745E-07,-0.00620261689688585,0,0,0,0.86417584142394,0.000632536249619478,-1.50829601286586E-08,0.000421628477937965,0.00205272279459906,3.72279302448935E-09,0.00195281592383166,0,0,0,0,0,0,package://RM65-6F/meshes/Link_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_2.STL,,RM65-B(2)^RM65-B-2/____3-1;RM65-B(2)^RM65-B-2/____4-1,Link2,axis2,joint_2,revolute,0,0,0,1.5708,-1.5708,0,Link_1,0,0,1,60,3.14,-2.269,2.269,,,,,,,,
Link_3,4.51889143251529E-06,-0.0595928812560097,0.0105690421381407,0,0,0,0.289643824525119,0.000637363594961081,-5.74855022778973E-08,-3.30883733392731E-08,0.000156488205208169,-0.000144608155860483,0.000614175003514739,0,0,0,0,0,0,package://RM65-6F/meshes/Link_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_3.STL,,RM65-B(2)^RM65-B-2/____5-1,Link3,axis3,joint_3,revolute,0.256,0,0,0,0,1.5708,Link_2,0,0,1,30,3.14,-2.356,2.356,,,,,,,,
Link_4,1.32071622473062E-06,-0.0180437560522369,-0.0215381587841798,0,0,0,0.239430992940448,0.00028594979957681,-2.14337423072154E-09,1.40294693820984E-09,0.000262735545580892,4.4240809689715E-05,0.000119899058385996,0,0,0,0,0,0,package://RM65-6F/meshes/Link_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_4.STL,,RM65-B(2)^RM65-B-2/____6-1,Link4,axis4,joint_4,revolute,0,-0.21,0,1.5708,0,0,Link_3,0,0,-1,10,3.14,-3.106,3.106,,,,,,,,
Link_5,4.23948957018841E-06,-0.0593817487603215,0.00736779587750847,0,0,0,0.21879527056675,0.00035053124249399,-3.11297051636039E-08,-1.70875238293736E-08,0.00010492541026997,-7.82406705228082E-05,0.000334471302428861,0,0,0,0,0,0,package://RM65-6F/meshes/Link_5.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_5.STL,,RM65-B(2)^RM65-B-2/____7-1,Link5,axis5,joint_5,revolute,0,0,0,-1.5708,0,0,Link_4,0,0,1,10,3.14,-2.234,2.234,,,,,,,,
Link_6,0.000138559985614397,-0.00574537418929974,-0.535986173384404,0,0,0,3.04449097371379,0.170810328289537,5.3822775672348E-07,0.000151207460728544,0.169967421523245,0.00105777172655597,0.00305546066386606,0,0,0,0,0,0,package://RM65-6F/meshes/Link_6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://RM65-6F/meshes/Link_6.STL,,6f-1,Link6,axis6,joint_6,revolute,0,-0.1613,0,1.5708,0,0,Link_5,0,0,1,10,3.14,-6.28,6.28,,,,,,,,
